CD_CLIENTE;MRR_12M_median
TFCTPS;890.98931
TFCTQ4;167.731645
TFCTQD;562.642113
TFCTQR;594.371601
TFCTRB;213.579569
TFCTRC;1274.140523
TFCTRJ;243.019821
TFCTRW;2140.341239
TFCTSH;106.774025
TFCTSS;141.942201
TFCTTJ;2340.778547
TFCTU7;692.582321
TFCTVA;13.611812
TFCTVE;1131.531468
TFCTVM;52.637636
TFCTWT;668.120896
TFCTXP;52.476751
TFCTZB;1385.687026
TFCU35;667.836735
TFCU50;136.90117
TFCU82;82.054983
TFCU91;1189.643775
TFCU95;158.73313
TFCUA3;1058.995351
TFCUAA;127.340759
TFCUAK;54.986198
TFCUBV;509.81727
TFCUC5;242.998477
TFCUCP;290.819752
TFCUDE;264.146386
TFCUDI;61.288736
TFCUDL;327.178538
TFCUDS;72.326572
TFCUDW;142.980311
TFCUFE;201.075219
TFCUFN;988.221454
TFCUFO;53.263859
TFCUGZ;878.964326
TFCUH0;59.87589
TFCUHA;21.863709
TFCUI7;86.550844
TFCUJX;1042.931296
TFCUK4;96.629164
TFCUK9;63.465696
TFCUKG;571.947209
TFCUKX;576.900829
TFCUN9;314.022378
TFCUOR;32.917493
TFCUOV;97.6085
TFCUPX;53.858725
TFCUQV;73.879831
TFCURD;186.142264
TFCURJ;113.994739
TFCUSP;116.493034
TFCUT6;613.592562
TFCUTR;171.870342
TFCUV8;76.814319
TFCUWG;58.082895
TFCUWH;252.566133
TFCUWW;37.805289
TFCUX1;274.464834
TFCUXW;99.685045
TFCUYD;715.213209
TFCV77;351.585838
TFCV88;418.368235
TFCVAS;215.840943
TFCVBA;954.01951
TFCVD4;250.244055
TFCVE0;747.727659
TFCVE9;170.596277
TFCVEB;507.553069
TFCVED;69.393657
TFCVEG;84.234966
TFCVEO;84.234966
TFCVEU;56.619652
TFCVG6;174.673432
TFCVGN;229.097536
TFCVIC;889.398385
TFCVLB;47.280083
TFCVLQ;68.598894
TFCVLT;58.108752
TFCVML;1646.935773
TFCVMY;82.979981
TFCVN8;335.779485
TFCVO9;213.605971
TFCVOB;28.385792
TFCVOL;193.541576
TFCVQL;73.916747
TFCVQN;191.01417
TFCVQO;227.395402
TFCVQQ;20.831961
TFCVRY;471.013779
TFCVSO;421.855155
TFCVSW;619.242835
TFCVTJ;75.774529
TFCVTU;45.276998
TFCVU9;269.186329
TFCVV5;122.588567
TFCVVH;475.946337
TFCVVQ;589.335968
TFCVVU;1879.481411
TFCVVV;696.032138
TFCVVX;30.210144
TFCVW1;1026.997929
TFCVXB;49.325259
TFCVXO;292.28419
TFCVXQ;752.910335
TFCVXW;1007.180729
TFCVY1;672.939751
TFCVYE;28.1838
TFCVYK;346.166016
TFCVYN;459.932363
TFCVYU;276.316201
TFCW31;52.370253
TFCW53;79.233252
TFCW66;469.512359
TFCW93;141.501157
TFCWBH;160.373278
TFCWD9;254.254548
TFCWE0;355.577163
TFCWE4;309.61423
TFCWEF;857.441965
TFCWEJ;118.869827
TFCWES;100.050053
TFCWET;617.332352
TFCWEY;656.497568
TFCWF4;227.687787
TFCWFQ;1852.229629
TFCWG7;35.777278
TFCWGK;879.541349
TFCWHP;396.997996
TFCWI4;1309.685291
TFCWI5;500.461135
TFCWI7;120.307865
TFCWJ5;1087.578585
TFCWKB;499.21302
TFCWKK;52.370253
TFCWKZ;114.552526
TFCWL4;246.375794
TFCWLD;348.240937
TFCWLI;703.029246
TFCWLT;325.82239
TFCWM1;97.885261
TFCWM2;1087.727038
TFCWME;356.121369
TFCWMN;71.059903
TFCWMV;607.322466
TFCWN1;652.334224
TFCWN5;78.090628
TFCWN6;1417.850177
TFCWND;1640.390994
TFCWNX;3294.752408
TFCWO1;14.399198
TFCWOD;1286.424531
TFCWQY;1363.309542
TFCWS0;1428.332006
TFCWU3;220.454239
TFCWUB;24.915269
TFCWWX;1149.178777
TFCWXS;259.609211
TFCWY4;24.437022
TFCWY8;191.740036
TFCWZO;113.32211
TFCWZP;286.032112
TFCX05;90.110282
TFCX12;302.611106
TFCXA8;478.235699
TFCXAV;1035.473127
TFCXB1;799.988397
TFCXB4;1405.753538
TFCXBC;1636.66033
TFCXBZ;559.579981
TFCXCT;25.21929
TFCXDA;1185.325788
TFCXE3;224.957692
TFCXE8;88.391081
TFCXED;145.154827
TFCXEK;2048.040729
TFCXEZ;57.531049
TFCXFG;625.448811
TFCXG0;668.912347
TFCXGE;773.913617
TFCXGL;3304.718337
TFCXHA;194.70639
TFCXHC;521.853688
TFCXHI;1177.546367
TFCXJ6;407.025338
TFCXK2;1010.689586
TFCXLB;968.92108
TFCXLN;115.325389
TFCXLP;2997.36872
TFCXM5;107.155542
TFCXMZ;81.340953
TFCXOT;52.167929
TFCXPE;1104.34834
TFCXTF;283.116059
TFCXUX;223.889643
TFCXVK;208.807812
TFCXW4;741.448152
TFCXW6;225.368632
TFCXWT;570.630205
TFCXX7;65.260223
TFCXXC;730.138674
TFCXXN;75.625776
TFCXYU;218.065269
TFCY00;164.04112
TFCY03;62.058096
TFCY17;34.625394
TFCY31;81.03959
TFCY42;29.089011
TFCYA9;438.132836
TFCYBB;105.102791
TFCYBE;36.33922
TFCYC4;181.863073
TFCYCP;353.842878
TFCYCX;23.901472
TFCYDY;104.231254
TFCYEC;224.668933
TFCYEG;901.840555
TFCYFC;652.753802
TFCYFD;47.148278
TFCYFH;55.923752
TFCYFY;83.666462
TFCYGN;99.128249
TFCYHE;128.793901
TFCYHL;52.307626
TFCYI5;100.223296
TFCYIA;54.526616
TFCYIG;49.615541
TFCYIX;1033.009511
TFCYJL;111.844271
TFCYK1;899.971394
TFCYKF;241.543619
TFCYKV;307.214662
TFCYLH;31.559198
TFCYLN;187.820604
TFCYMM;223.767649
TFCYO5;803.558627
TFCYO8;1041.821426
TFCYOB;570.569543
TFCYOD;398.081859
TFCYOE;170.598934
TFCYON;138.207602
TFCYOS;274.750266
TFCYP5;457.290743
TFCYPV;107.958852
TFCYQ5;164.646134
TFCYR2;378.933884
TFCYR3;36.910837
TFCYSD;54.454181
TFCYT1;54.588165
TFCYVM;50.736074
TFCYVO;616.427596
TFCYW1;307.395694
TFCYW6;121.180068
TFCYX2;988.980814
TFCYX4;4065.234847
TFCYXS;1015.275694
TFCYY0;51.039132
TFCYY4;432.320601
TFCYYK;116.227781
TFCZ06;446.351962
TFCZ08;54.454181
TFCZ09;44.512172
TFCZ11;43.565543
TFCZ14;173.215303
TFCZ18;26.182755
TFCZ45;899.8824
TFCZ56;355.541937
TFCZ58;567.497633
TFCZ69;376.210027
TFCZ70;775.205527
TFCZAP;455.608564
TFCZAS;208.379169
TFCZBG;401.835005
TFCZD5;2364.958033
TFCZD7;112.865809
TFCZD9;365.288317
TFCZDB;1279.449394
TFCZE9;36.60913
TFCZFM;135.439876
TFCZFQ;494.206329
TFCZFS;547.327095
TFCZFY;602.958592
TFCZG2;556.119025
TFCZG7;448.538053
TFCZG8;1828.352206
TFCZH5;23.749749
TFCZH7;895.756037
TFCZHM;18.461678
TFCZI8;41.416682
TFCZJX;162.039083
TFCZLP;95.929438
TFCZLS;232.94091
TFCZM0;47.081908
TFCZME;124.879739
TFCZN5;2690.793768
TFCZNY;71.951042
TFCZOA;158.891795
TFCZOB;111.352689
TFCZP7;503.602255
TFCZQG;106.609675
TFCZQV;90.309689
TFCZR4;1163.511662
TFCZR8;451.832065
TFCZRK;23.097802
TFCZRV;93.874236
TFCZS8;2308.994871
TFCZSD;741.875642
TFCZUK;562.208606
TFCZUL;778.194954
TFCZUY;183.061719
TFCZWR;226.030357
TFCZXC;484.315975
TFCZXE;472.076857
TFCZXJ;794.066618
TFCZXZ;66.620618
TFCZY8;67.182167
TFCZYE;148.425592
TFCZZQ;39.816835
TFD031;404.799531
TFD054;36126.904494
TFD055;1003.862272
TFD068;74.98035
TFD080;323.05034
TFD151;69.871989
TFD156;910.121307
TFD162;18.368229
TFD167;229.977837
TFD168;229.977837
TFD177;48.935608
TFD186;229.977837
TFD214;64.645301
TFD315;1921.81239
TFD324;67.618249
TFD376;48.248327
TFD403;410.503493
TFD430;432.592312
TFD438;882.731675
TFD439;38.787645
TFD505;1073.306534
TFD542;559.220374
TFD555;162.015822
TFD573;100.407181
TFD578;895.730346
TFD589;135.663381
TFD598;229.764141
TFD603;185.523824
TFD638;573.285734
TFD678;14.242345
TFD683;94.615593
TFD749;23.563698
TFD750;39.232175
TFD758;14.242345
TFD790;347.305427
TFD796;40.810885
TFD804;41.397601
TFD813;470.22798
TFD818;1668.962638
TFD830;141.070889
TFD845;745.409345
TFD877;53.153175
TFD879;2080.614426
TFD909;14.242345
TFD960;81.244525
TFD975;521.043695
TFD978;221.774877
TFD991;14.242345
TFD995;370.535443
TFDA37;513.408992
TFDA45;29.372459
TFDA47;348.212286
TFDA48;445.21075
TFDA54;851.727026
TFDA60;60.900715
TFDA63;226.262658
TFDA67;956.628904
TFDA81;320.527197
TFDA94;279.836994
TFDAA0;3723.415971
TFDAAO;379.907194
TFDAAQ;78.473405
TFDAB4;301.695967
TFDABC;3060.500171
TFDABH;719.428031
TFDABJ;41.278421
TFDABR;69.82704
TFDAC6;1221.666774
TFDACG;23.921437
TFDADK;1023.392236
TFDADM;704.853488
TFDADN;103.956703
TFDAES;44.117542
TFDAEU;730.76425
TFDAEY;72.982186
TFDAF9;89.055822
TFDAGQ;528.117619
TFDAHX;744.013164
TFDAI9;730.167635
TFDAIJ;469.040275
TFDAIL;344.747433
TFDAJ0;617.790987
TFDAKF;225.136611
TFDAKV;396.084992
TFDAKY;38.13513
TFDAL0;38.13513
TFDAMF;85.294054
TFDAMI;86.261212
TFDAMJ;150.956314
TFDAMO;14.232643
TFDAMP;4131.90276
TFDANE;67.945167
TFDANF;732.88991
TFDANK;527.845046
TFDANW;224.082263
TFDAO5;57.067964
TFDAO7;30.119173
TFDAP1;668.246067
TFDAPJ;183.703626
TFDAPU;28.80513
TFDARH;72.640155
TFDAS4;310.826644
TFDAS5;30.567014
TFDATD;2526.117367
TFDATM;13.888897
TFDATZ;52.463539
TFDAU0;136.183671
TFDAUG;360.072132
TFDAY0;651.549097
TFDAZV;699.242517
TFDAZW;70.933495
TFDAZX;19.157301
TFDB05;264.418891
TFDB22;4.269142
TFDB30;42.919443
TFDB37;37.197454
TFDB39;51.504043
TFDB40;282.240527
TFDB46;133.490774
TFDB49;278.435093
TFDB61;461.527487
TFDB66;326.388286
TFDB73;106.595927
TFDB86;126.759428
TFDB88;76.234366
TFDB97;419.810886
TFDB99;41.166398
TFDBAQ;267.899846
TFDBB1;835.724357
TFDBCK;170.968292
TFDBCW;1803.932757
TFDBD6;1027.867515
TFDBE3;277.430723
TFDBFL;70.514564
TFDBFQ;130.270963
TFDBFX;590.589573
TFDBH8;351.704782
TFDBIF;1295.321234
TFDBIH;16.534565
TFDBII;16.534479
TFDBIX;98.704792
TFDBJB;504.95074
TFDBJE;513.463436
TFDBJF;144.937317
TFDBJH;699.163262
TFDBJR;413.966605
TFDBKB;1103.455281
TFDBKD;37.695735
TFDBKE;664.866166
TFDBKI;37.23131
TFDBL6;1008.81887
TFDBL8;110.155475
TFDBLK;1369.128615
TFDBM8;351.236486
TFDBMB;95.409683
TFDBMC;518.109117
TFDBMD;40.429997
TFDBMF;64.351272
TFDBOM;778.991235
TFDBP3;915.091264
TFDBPH;236.542646
TFDBQ1;887.348302
TFDBQQ;13.543211
TFDBQY;70.432396
TFDBQZ;520.925189
TFDBRF;588.404537
TFDBSF;2625.199089
TFDBSG;56.889925
TFDBSI;321.422989
TFDBT7;1204.140831
TFDBT8;1499.11505
TFDBU7;43.757627
TFDBUD;4805.61853
TFDBUL;517.823649
TFDBV2;509.339358
TFDBVW;1159.812018
TFDBWE;675.800395
TFDBWF;89.364036
TFDBWS;722.175951
TFDBX6;49.962938
TFDBXI;1452.990102
TFDBXK;110.912459
TFDBY6;206.498324
TFDBYK;1253.073192
TFDBYT;75.79257
TFDBYW;25.787071
TFDBZ0;4365.604044
TFDBZE;236.738242
TFDC28;964.456163
TFDC39;75.698893
TFDC66;536.080831
TFDC75;314.770589
TFDC76;11.806533
TFDC78;919.363664
TFDCA2;120.128781
TFDCA5;384.729728
TFDCAJ;248.358875
TFDCAX;23.268029
TFDCB1;780.578963
TFDCBH;3199.293334
TFDCC1;2913.130062
TFDCCL;13.644599
TFDCCZ;904.457904
TFDCD0;256.587519
TFDCDJ;244.714837
TFDCDY;476.428053
TFDCEK;663.373543
TFDCEX;2269.849401
TFDCF2;111.757242
TFDCFX;143.204681
TFDCFY;397.121787
TFDCGC;230.432824
TFDCGE;359.849649
TFDCGL;1050.080173
TFDCGT;1348.626444
TFDCH0;230.594834
TFDCJ4;28.286397
TFDCJ6;61.948042
TFDCK2;30.273324
TFDCKW;107.375175
TFDCM7;28.407858
TFDCMG;5731.900475
TFDCN3;24.316161
TFDCNH;35.932587
TFDCOG;72.859962
TFDCP4;323.739289
TFDCP9;236.195606
TFDCPA;226.324575
TFDCPB;383.83754
TFDCQK;126.806339
TFDCSM;92.643485
TFDCT3;446.352049
TFDCTV;2427.745646
TFDCU2;37.033396
TFDCUA;50.827134
TFDCV6;1137.063994
TFDCV8;539.874777
TFDCVD;2295.884339
TFDCVW;74.998449
TFDCWH;51.032435
TFDCWN;52.183936
TFDCX5;376.922709
TFDCX9;169.584058
TFDCXB;232.937418
TFDCXE;957.173407
TFDCXV;517.32604
TFDCXW;29.824039
TFDCY5;210.405018
TFDCYJ;1132.209066
TFDCYM;595.08924
TFDCYP;349.417267
TFDCZF;221.681194
TFDCZV;430.26185
TFDCZZ;43.546291
TFDD30;196.324252
TFDD64;794.803728
TFDD88;384.129708
TFDD98;762.073532
TFDDAO;481.943775
TFDDBG;575.186983
TFDDBS;191.355706
TFDDBY;20.612321
TFDDCD;562.517992
TFDDCO;82.739073
TFDDCS;600.261411
TFDDDI;1444.788829
TFDDDQ;339.239486
TFDDE7;189.91939
TFDDE8;1065.693081
TFDDEF;224.879262
TFDDF0;1244.808409
TFDDF3;289.070585
TFDDF5;165.731255
TFDDFT;427.055829
TFDDH9;118.14262
TFDDHM;78.012274
TFDDI5;200.684305
TFDDIF;3116.209115
TFDDIP;552.930056
TFDDJ5;38.489547
TFDDJ8;313.716587
TFDDJH;1812.931086
TFDDJO;219.583223
TFDDJR;320.495379
TFDDKK;33.035958
TFDDKL;252.533634
TFDDL4;1337.39445
TFDDLC;156.731566
TFDDLM;170.696658
TFDDM5;647.714928
TFDDM7;128.746434
TFDDMF;34.996864
TFDDMG;18.680689
TFDDMJ;18.633364
TFDDMK;145.954532
TFDDMP;22.095797
TFDDMR;1231.754996
TFDDMZ;1451.101218
TFDDN0;19.369962
TFDDN4;524.415361
TFDDNV;1475.764449
TFDDO0;292.686256
TFDDO3;538.509206
TFDDOB;24.065325
TFDDPD;146.943923
TFDDQ8;151.480795
TFDDQV;307.407595
TFDDR1;465.320509
TFDDRE;512.314396
TFDDRI;512.314396
TFDDRU;28.679577
TFDDS7;206.880487
TFDDSI;29.484562
TFDDT7;98.765505
TFDDTY;516.990583
TFDDU3;2285.885856
TFDDVO;608.814565
TFDDWN;2591.063253
TFDDYV;486.228287
TFDDZF;45.07544
TFDE00;23.060582
TFDE02;38.314602
TFDE03;1869.642294
TFDE06;706.793638
TFDE12;213.689615
TFDE26;185.713052
TFDE41;854.463508
TFDE90;31.549885
TFDE98;29.281267
TFDEA0;43.840346
TFDEAG;612.610517
TFDEB2;1041.305406
TFDEB8;105.410542
TFDEBE;3443.699557
TFDEBT;940.864716
TFDEBV;393.684436
TFDEC3;361.67143
TFDECC;162.855817
TFDECT;1040.450344
TFDED0;276.111543
TFDED6;45.07725
TFDEDL;315.854775
TFDEDM;332.634481
TFDEDN;1029.948658
TFDEDV;253.553611
TFDEE4;60.245129
TFDEEA;55.610888
TFDEEO;617.884896
TFDEES;104.104647
TFDEF2;741.558504
TFDEFM;289.840267
TFDEHG;43.840346
TFDEHN;1472.113998
TFDEIM;464.743222
TFDEJJ;77.330372
TFDEKU;132.61738
TFDEKX;114.589186
TFDEKZ;86.439715
TFDEL1;55.805056
TFDEL8;2088.479569
TFDELF;99.462841
TFDELO;112.908692
TFDELS;157.304383
TFDEM3;527.6125
TFDEM6;124.423183
TFDEM9;575.968051
TFDEMF;520.354165
TFDENQ;84.40052
TFDEO6;606.024179
TFDEO8;99.429634
TFDEOX;49.224777
TFDEP9;217.204808
TFDEPJ;250.993806
TFDEPO;73.312361
TFDEQZ;594.634268
TFDERB;424.213348
TFDESX;22.364305
TFDET7;230.617819
TFDETN;217.814133
TFDEU6;524.996384
TFDEUW;533.613632
TFDEUZ;347.7635
TFDEVB;227.606538
TFDEXX;479.435706
TFDEXY;30.242167
TFDEY1;22.535063
TFDEY5;605.95147
TFDEY6;56.720118
TFDEY9;49.901727
TFDEZH;1207.721044
TFDEZT;807.13617
TFDF16;1515.650009
TFDF43;262.661571
TFDF53;607.13605
TFDF54;26.55199
TFDF57;920.833148
TFDF74;545.070913
TFDF76;1277.749499
TFDF86;221.298747
TFDF90;850.579106
TFDF94;1023.231673
TFDF95;1074.669158
TFDF96;1904.098455
TFDFA0;1703.402046
TFDFAF;526.088598
TFDFAG;703.69558
TFDFAP;109.849703
TFDFBF;178.483172
TFDFBG;132.954796
TFDFBK;771.653796
TFDFBM;416.812047
TFDFDG;93.021823
TFDFDQ;532.340427
TFDFE9;201.740449
TFDFEV;166.448983
TFDFF6;28.186863
TFDFFX;29.304119
TFDFFY;29.827095
TFDFG9;1445.83358
TFDFHJ;275.257576
TFDFHK;49.664047
TFDFIC;78.797587
TFDFJK;693.488129
TFDFK7;31.911642
TFDFKD;205.452534
TFDFKY;1284.835136
TFDFLD;212.375845
TFDFM2;621.844997
TFDFM5;49.462262
TFDFMU;106.055111
TFDFN2;520.481197
TFDFNC;274.084062
TFDFP4;51.41585
TFDFPF;39.265482
TFDFQ1;515.948145
TFDFQX;52.470804
TFDFR2;449.991805
TFDFRV;452.396909
TFDFS5;520.034699
TFDFSI;73.627974
TFDFSN;241.711174
TFDFSW;37.208212
TFDFSZ;641.315655
TFDFT4;844.30786
TFDFT9;333.118387
TFDFU2;43148.583137
TFDFWC;29.449422
TFDFX1;36.773727
TFDFXF;26.728044
TFDFYR;62.169714
TFDG01;964.638731
TFDG18;72.596736
TFDG48;28.025554
TFDGAB;104.084921
TFDGAH;2472.88422
TFDGD8;2784.862128
TFDGDI;56.270247
TFDGEH;115.598963
TFDGEM;141.135779
TFDGF7;308.948896
TFDGFI;2011.716535
TFDGFX;148.26218
TFDGGG;98.193484
TFDGGR;924.656492
TFDGGS;192.107956
TFDGH1;29.593021
TFDGH5;31.062625
TFDGHO;178.307839
TFDGIE;854.892772
TFDGII;662.610657
TFDGJ0;151.094574
TFDGJ2;563.008766
TFDGJN;497.340831
TFDGJU;632.420088
TFDGK2;252.557977
TFDGKE;69.310362
TFDGKG;1182.562051
TFDGKO;596.089899
TFDGKQ;451.294838
TFDGKR;346.966062
TFDGKV;771.173319
TFDGLY;258.261924
TFDGM0;253.724481
TFDGM1;119.062757
TFDGMZ;27.450218
TFDGN4;34.143305
TFDGNH;387.626226
TFDGNU;22.315044
TFDGO2;204.329978
TFDGR5;105.289164
TFDGS7;31.149548
TFDGSR;56.424071
TFDGT5;205.262713
TFDGTN;1054.767652
TFDGU5;139.301041
TFDGU9;2346.467754
TFDGVJ;1862.993962
TFDGVY;34.398353
TFDGWN;35.41116
TFDGWT;334.506978
TFDGYL;32.179291
TFDGZ4;282.993088
TFDGZK;211.508583
TFDGZL;99.073226
TFDH05;763.21631
TFDH10;24.859591
TFDH20;400.874347
TFDH21;659.945319
TFDH34;2087.952699
TFDH35;375.672133
TFDH50;459.333828
TFDH61;890.196855
TFDH65;901.561837
TFDH76;98.967986
TFDHAK;94.776287
TFDHAN;94.776287
TFDHBQ;31.755291
TFDHCA;76.569623
TFDHDL;130.70325
TFDHDT;337.340002
TFDHDV;598.544565
TFDHEF;44.695626
TFDHGP;900.018537
TFDHGW;257.264429
TFDHHW;263.308713
TFDHI0;32.058015
TFDHKP;2589.357845
TFDHKX;445.485326
TFDHL2;879.878713
TFDHL5;1189.1088
TFDHLE;667.451854
TFDHLF;141.129635
TFDHLU;28.086577
TFDHM0;174.109827
TFDHMB;66.154743
TFDHMD;1218.157754
TFDHMZ;405.555516
TFDHN6;534.564104
TFDHNL;877.837228
TFDHOO;371.456825
TFDHQ0;427.630775
TFDHQ1;821.857098
TFDHQF;822.929135
TFDHQN;2129.537965
TFDHQV;752.247409
TFDHR5;378.359521
TFDHRH;125.289963
TFDHTB;850.403911
TFDHTS;1132.581593
TFDHTZ;1675.173125
TFDHUD;94.814122
TFDHUE;94.814122
TFDHUG;94.814122
TFDHVG;33.027928
TFDHW1;856.241218
TFDHWO;202.250164
TFDHXG;162.855773
TFDHXT;47.9022
TFDHYB;431.924031
TFDHZ1;53.244375
TFDHZH;951.532745
TFDHZT;31.097434
TFDI69;16.052752
TFDI77;44.117542
TFDI78;439.179373
TFDI94;2299.994484
TFDIAR;47.9022
TFDIBN;58.989496
TFDIBZ;917.631298
TFDIC2;132.651425
TFDIC4;784.988226
TFDICB;433.972837
TFDID7;269.557783
TFDIDC;315.139732
TFDIDJ;1658.779059
TFDIDL;72.312127
TFDIDT;980.438184
TFDIE8;439.002218
TFDIED;53.764891
TFDIEI;509.133574
TFDIEK;383.60386
TFDIEL;1183.422482
TFDIEO;1145.535732
TFDIES;33.162452
TFDIEU;33.224377
TFDIEW;33.224377
TFDIEZ;55.268112
TFDIF2;764.062186
TFDIF3;55.268112
TFDIF6;55.268112
TFDIG7;237.085725
TFDIGN;221.921669
TFDIGX;1073.32138
TFDIHS;506.386957
TFDIHU;151.504367
TFDIJ1;29.085928
TFDIJ2;93.708099
TFDIJR;203.79104
TFDIL5;19.372215
TFDIM0;2061.811713
TFDIMB;134.626349
TFDIMR;57.535608
TFDIMT;57.535608
TFDIO4;113.272558
TFDIPE;71.592014
TFDIPZ;81.515704
TFDIQL;60.102898
TFDIQT;604.719256
TFDIR1;308.929607
TFDIR5;761.725237
TFDIRC;27.097013
TFDIRF;214.43188
TFDIRI;927.861168
TFDIRX;55.024693
TFDISA;448.999415
TFDISF;1367.800266
TFDISJ;629.639793
TFDISP;343.156511
TFDIT8;963.888042
TFDITE;110.502432
TFDITP;71.216415
TFDIUF;399.385636
TFDIUJ;418.210602
TFDIUN;27.657871
TFDIUW;536.074974
TFDIVV;79.511758
TFDIYX;16.596828
TFDIZ9;135.63487
TFDIZN;53.782749
TFDIZQ;281.77706
TFDIZY;127.511724
TFDJ02;28.951685
TFDJ61;1561.050785
TFDJ68;686.161228
TFDJ86;5238.927514
TFDJA1;1205.356408
TFDJAH;394.386763
TFDJAJ;404.580233
TFDJB9;179.492582
TFDJC6;110.803655
TFDJCP;71.220296
TFDJCY;1493.338054
TFDJDM;33.26868
TFDJDP;302.844661
TFDJDS;481.57243
TFDJEB;936.939884
TFDJF4;921.638325
TFDJF7;365.788859
TFDJFT;1138.300079
TFDJFZ;626.471436
TFDJGW;508.495092
TFDJHZ;323.44642
TFDJI0;875.000456
TFDJI5;249.257446
TFDJIH;1643.182317
TFDJIK;610.781023
TFDJIP;209.529574
TFDJIV;270.096605
TFDJIX;934.349038
TFDJJ2;575.348962
TFDJJ9;1494.457481
TFDJJI;147.0421
TFDJJN;426.444016
TFDJJQ;1557.239088
TFDJJY;706.628857
TFDJKJ;43.350177
TFDJKM;97.706753
TFDJLA;1375.130121
TFDJLF;1124.230639
TFDJLI;60.102898
TFDJLP;210.187186
TFDJM3;1485.241886
TFDJMF;387.195319
TFDJMG;251.73862
TFDJMK;709.279531
TFDJNH;473.472948
TFDJO7;59.585053
TFDJON;391.973826
TFDJOP;56.178438
TFDJPD;625.530203
TFDJPV;187.02599
TFDJPY;26.815204
TFDJQG;258.819209
TFDJSZ;5.459759
TFDJT2;122.396533
TFDJTD;44.378304
TFDK20;1490.547553
TFDK22;165.574527
TFDKC9;124.998767
TFDKFX;606.862796
TFDKJV;410.884332
TFDKKC;28.234682
TFDKKK;974.357358
TFDKKT;328.172678
TFDKKV;467.956446
TFDMAZ;240.296205
TFDMBC;659.120252
TFDMBJ;483.622039
TFDMBQ;198.533119
TFDMC1;209.361582
TFDMC7;605.010994
TFDMDS;119.540888
TFDMIO;60.843769
TFDMP7;1531.841702
TFDMWC;1830.549365
TFDMWG;176.720842
TFDMX1;416.075882
TFDMXM;213.103138
TFDMXR;38.208041
TFDMYW;67.823741
TFDMZJ;33.368441
TFDMZQ;90.658821
TFDN13;36.149144
TFDN15;55.610888
TFDN23;36.149144
TFDN29;55.610888
TFDN30;55.610888
TFDN31;36.149144
TFDN35;37.696312
TFDN39;619.30301
TFDN48;55.610888
TFDN71;268.244868
TFDN74;95.169375
TFDN76;145.954532
TFDN89;78.101773
TFDN98;220.835158
TFDN99;71.183152
TFDNAH;37.696312
TFDNAV;33.58938
TFDNB2;539.795954
TFDNBK;56.230095
TFDNBV;120.070223
TFDNCC;60.245129
TFDNCG;60.245129
TFDNCI;162.783866
TFDNCN;30.818653
TFDNDE;31.087805
TFDNDI;90.309628
TFDNEH;202.363572
TFDNG1;562.308423
TFDNGM;30.277631
TFDNH8;25.95289
TFDNHE;2015.200103
TFDNI8;855.872588
TFDNK0;60.245129
TFDNK5;3431.736609
TFDNKE;1531.305492
TFDNLF;1025.945754
TFDNLJ;2555.385728
TFDNLQ;152.307045
TFDNMT;185.083528
TFDNMX;614.640847
TFDNN4;359.918052
TFDNNT;81.946033
TFDNNV;870.157487
TFDNOP;1504.987993
TFDNOT;618.251858
TFDNP8;1774.152786
TFDNPM;871.552712
TFDNQK;107.149179
TFDNRP;39.938279
TFDNRQ;26.23156
TFDNRS;71.057801
TFDNRT;93.771226
TFDNSN;474.829893
TFDNSO;531.964249
TFDNT0;1552.816365
TFDNTR;736.06244
TFDNVD;22.242609
TFDNX0;992.525909
TFDNX1;107.20289
TFDNXB;389.554046
TFDNXC;949.998224
TFDNXR;55.860533
TFDNY3;131.720756
TFDNYI;425.127154
TFDNYJ;1219.66903
TFDNYX;29.896458
TFDNZ1;83.264868
TFDNZH;55.860533
TFDO15;53.00553
TFDO36;347.819101
TFDO46;27.787012
TFDO61;348.794894
TFDO72;300.522768
TFDO81;45.176591
TFDO85;38.514736
TFDO88;33.517839
TFDO92;213.873143
TFDO96;557.522964
TFDOA4;638.848481
TFDOA9;2298.214221
TFDOAK;717.784715
TFDOAP;586.289253
TFDOAQ;165.766278
TFDOB0;1114.287345
TFDOBB;1695.110446
TFDOBC;884.326346
TFDOBH;1428.506585
TFDOBM;197.549928
TFDOBO;366.135703
TFDOC4;887.945543
TFDOC7;848.121017
TFDOCD;279.32153
TFDOCG;1204.249916
TFDOCI;808.854818
TFDOCL;144.999771
TFDOD3;173.769192
TFDOD9;175.441995
TFDODN;42.510375
TFDODO;55.892223
TFDODT;1488.422661
TFDOEH;95.846223
TFDOF6;344.733035
TFDOFG;298.167622
TFDOGP;25.856471
TFDOH1;29.281267
TFDOH6;434.914591
TFDOHG;836.110796
TFDOI7;396.183402
TFDOJB;186.222679
TFDOJF;26.064885
TFDOKF;53.323262
TFDOKV;255.832207
TFDOLO;49.901727
TFDOM0;32.233108
TFDOMM;27.629011
TFDOMO;179.413994
TFDONI;49.901727
TFDOOY;25.412988
TFDOPF;30.138948
TFDOPJ;323.143077
TFDOPT;11.128895
TFDOPX;83.439777
TFDOR7;106.957449
TFDOR8;694.753983
TFDORH;593.679509
TFDORK;231.183929
TFDORV;821.649554
TFDORX;12.658258
TFDOS2;927.399828
TFDOSE;92.170809
TFDOSH;782.912246
TFDOSO;1675.908979
TFDOSP;1198.261312
TFDOSV;116.00124
